t,price,p,y,u,w,variable_cost,fixed_cost,startup_cost,revenue,profit
4916,27.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4917,30.32,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4918,26.89,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4919,30.5,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4920,32.28,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4921,30.3,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4922,24.1,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4923,23.68,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4924,23.48,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4925,25.85,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4926,30.16,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4927,47.68,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4928,40.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4929,74.91,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
4930,43.47,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4931,45.23,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4932,61.77,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
4933,45.63,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4934,47.7,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4935,41.97,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4936,40.19,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4937,31.27,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4938,30.85,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4939,27.19,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4940,24.19,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4941,24.41,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4942,23.19,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4943,26.14,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4944,27.79,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4945,25.92,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4946,22.57,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4947,21.12,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4948,13.13,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4949,20.84,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4950,26.56,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4951,45.46,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4952,60.55,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4953,46.5,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4954,41.61,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4955,60.09,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4956,28.14,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4957,26.43,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4958,29.26,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4959,33.74,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4960,33.25,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4961,23.51,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4962,22.99,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4963,21.54,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4964,18.92,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4965,17.23,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4966,17.56,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4967,20.76,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4968,22.27,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4969,22.11,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4970,16.22,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4971,10.94,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4972,0.73,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4973,8.65,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4974,12.29,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4975,14.7,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4976,15.32,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4977,19.72,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4978,19.69,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4979,20.51,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4980,17.68,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4981,22.93,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4982,32.88,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4983,44.71,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4984,35.25,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4985,28.13,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4986,23.4,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4987,22.18,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4988,23.67,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4989,20.11,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4990,18.6,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4991,20.78,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4992,25.13,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4993,24.67,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4994,17.34,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4995,13.17,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4996,13.08,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4997,13.37,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4998,19.24,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
4999,21.25,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5000,19.2,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5001,21.26,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5002,19.09,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5003,21.8,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5004,21.16,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
5005,41.46,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
5006,79.72,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
5007,87.66,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
5008,46.18,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5009,35.09,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5010,26.34,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5011,21.22,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5012,20.95,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5013,21.9,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5014,24.38,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5015,24.47,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5016,25.35,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5017,25.83,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5018,19.75,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5019,17.08,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5020,18.15,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5021,18.67,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5022,22.94,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5023,30.07,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5024,28.31,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5025,20.81,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5026,22.26,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
5027,22.68,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
5028,24.23,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
5029,85.97,171.0,1.0,1.0,-0.0,8550.0,2000.0,10000.0,14700.869999999999,-5849.130000000001
5030,112.48,171.0,1.0,-0.0,-0.0,8550.0,2000.0,-0.0,19234.08,8684.080000000002
5031,84.98,171.0,1.0,-0.0,-0.0,8550.0,2000.0,-0.0,14531.58,3981.58
5032,48.73,68.0,1.0,-0.0,0.0,3400.0,2000.0,-0.0,3313.64,-2086.36
5033,33.44,0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,0.0,0.0
5034,29.53,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5035,22.32,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5036,21.47,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5037,20.95,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5038,19.91,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5039,21.32,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5040,22.74,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5041,24.68,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5042,20.15,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5043,18.75,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5044,18.03,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5045,19.26,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5046,24.62,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5047,35.09,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5048,32.6,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5049,32.13,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5050,28.22,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
5051,35.73,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
5052,34.02,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
5053,187.05,171.0,1.0,1.0,-0.0,8550.0,2000.0,10000.0,31985.550000000003,11435.550000000003
5054,314.79,171.0,1.0,-0.0,0.0,8550.0,2000.0,-0.0,53829.090000000004,43279.090000000004
5055,135.7,171.0,1.0,-0.0,0.0,8550.0,2000.0,-0.0,23204.699999999997,12654.699999999997
5056,89.1,171.0,1.0,-0.0,0.0,8550.0,2000.0,-0.0,15236.099999999999,4686.0999999999985
5057,46.07,0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,0.0,0.0
5058,33.72,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5059,28.64,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5060,24.18,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5061,24.23,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5062,26.92,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5063,32.28,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5064,37.6,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5065,35.92,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5066,24.65,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5067,23.12,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5068,23.72,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5069,27.92,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5070,39.95,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5071,34.04,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5072,27.18,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5073,26.2,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5074,30.37,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5075,28.55,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
5076,29.05,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
5077,85.87,171.0,1.0,1.0,-0.0,8550.0,2000.0,10000.0,14683.77,-5866.23
5078,102.54,171.0,1.0,-0.0,-0.0,8550.0,2000.0,-0.0,17534.34,6984.34
5079,152.63,171.0,1.0,-0.0,0.0,8550.0,2000.0,-0.0,26099.73,15549.73
5080,129.22,171.0,1.0,-0.0,0.0,8550.0,2000.0,-0.0,22096.62,11546.619999999999
5081,49.22,0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,0.0,0.0
5082,38.74,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5083,46.94,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5084,45.43,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5085,47.7,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5086,46.1,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5087,47.76,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5088,44.83,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5089,51.58,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5090,41.35,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5091,31.32,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5092,29.07,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5093,26.64,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5094,28.75,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5095,24.04,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5096,25.44,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
5097,28.67,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
5098,38.23,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
5099,79.13,171.0,1.0,1.0,-0.0,8550.0,2000.0,10000.0,13531.23,-7018.77
5100,44.4,68.0,1.0,-0.0,-0.0,3400.0,2000.0,-0.0,3019.2,-2380.8
5101,141.24,171.0,1.0,-0.0,-0.0,8550.0,2000.0,-0.0,24152.04,13602.04
5102,110.84,171.0,1.0,-0.0,0.0,8550.0,2000.0,-0.0,18953.64,8403.64
5103,103.36,171.0,1.0,-0.0,0.0,8550.0,2000.0,-0.0,17674.56,7124.560000000001
5104,80.32,171.0,1.0,-0.0,0.0,8550.0,2000.0,-0.0,13734.72,3184.7199999999993
5105,42.34,0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,0.0,0.0
5106,36.1,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5107,37.35,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5108,34.66,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5109,31.42,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5110,30.04,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5111,32.15,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5112,36.3,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5113,51.42,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5114,29.73,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5115,28.13,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5116,26.26,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5117,26.57,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5118,27.31,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5119,26.83,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5120,25.17,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5121,27.11,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5122,45.32,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5123,38.57,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5124,37.46,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5125,39.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5126,38.25,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5127,35.41,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5128,31.42,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5129,28.68,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5130,24.96,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5131,24.3,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5132,24.15,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5133,23.95,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5134,24.04,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5135,21.86,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5136,24.98,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5137,21.15,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5138,15.98,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5139,14.24,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5140,14.6,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5141,11.94,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5142,10.38,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5143,12.69,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5144,13.89,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5145,21.95,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5146,22.06,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5147,20.06,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
5148,27.58,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
5149,53.55,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
5150,94.17,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
5151,85.26,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
5152,34.8,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5153,27.13,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5154,25.09,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5155,23.45,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5156,23.49,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5157,24.57,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5158,24.98,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5159,24.86,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5160,26.73,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5161,26.67,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5162,24.61,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5163,22.14,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5164,23.23,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5165,23.09,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5166,20.83,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5167,19.96,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5168,17.81,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5169,22.21,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5170,22.12,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5171,23.61,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5172,28.36,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5173,35.96,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5174,33.44,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5175,30.68,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5176,23.8,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5177,22.68,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5178,21.74,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5179,21.81,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5180,20.64,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5181,20.29,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5182,19.83,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5183,20.62,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5184,21.99,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5185,22.07,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5186,16.94,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5187,16.06,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5188,14.61,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5189,14.06,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5190,18.82,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5191,20.49,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5192,20.33,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5193,19.92,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5194,18.6,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5195,17.27,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5196,19.36,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5197,30.27,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5198,39.19,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5199,31.27,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5200,22.66,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5201,20.54,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5202,19.88,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5203,19.02,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5204,18.56,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5205,16.78,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5206,17.14,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5207,19.86,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5208,22.98,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5209,23.96,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
5210,17.18,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
